gk,ump,peng,upah,provinsi,cluster
56039.0,1425000.0,426417.0,12868.0,NUSA TENGGARA TIMUR,0
56039.0,1425000.0,526696.0,12868.0,NUSA TENGGARA TIMUR,0
56039.0,1425000.0,953114.0,12868.0,NUSA TENGGARA TIMUR,0
56039.0,1425000.0,312311.99999999994,12868.0,NUSA TENGGARA TIMUR,0
56039.0,1425000.0,264315.0,12868.0,NUSA TENGGARA TIMUR,0
56039.0,1425000.0,576627.0,12868.0,NUSA TENGGARA TIMUR,0
59793.0,1250000.0,272346.99999999994,11436.0,NUSA TENGGARA TIMUR,0
59793.0,1250000.0,176028.0,11436.0,NUSA TENGGARA TIMUR,0
59793.0,1250000.0,448375.0,11436.0,NUSA TENGGARA TIMUR,0
59793.0,1250000.0,401053.0,11436.0,NUSA TENGGARA TIMUR,0
59793.0,1250000.0,473374.0,11436.0,NUSA TENGGARA TIMUR,0
59793.0,1250000.0,874428.0,11436.0,NUSA TENGGARA TIMUR,0
59793.0,1250000.0,298180.0,11436.0,NUSA TENGGARA TIMUR,0
59793.0,1250000.0,235710.0,11436.0,NUSA TENGGARA TIMUR,0
59793.0,1250000.0,533891.0,11436.0,NUSA TENGGARA TIMUR,0
62064.0,1250000.0,272346.99999999994,11436.0,NUSA TENGGARA TIMUR,0
62064.0,1250000.0,176028.0,11436.0,NUSA TENGGARA TIMUR,0
62064.0,1250000.0,448375.0,11436.0,NUSA TENGGARA TIMUR,0
62064.0,1250000.0,401053.0,11436.0,NUSA TENGGARA TIMUR,0
62064.0,1250000.0,473374.0,11436.0,NUSA TENGGARA TIMUR,0
62064.0,1250000.0,874428.0,11436.0,NUSA TENGGARA TIMUR,0
62064.0,1250000.0,298180.0,11436.0,NUSA TENGGARA TIMUR,0
62064.0,1250000.0,235710.0,11436.0,NUSA TENGGARA TIMUR,0
62064.0,1250000.0,533891.0,11436.0,NUSA TENGGARA TIMUR,0
66702.0,1425000.0,283013.0,12868.0,NUSA TENGGARA TIMUR,0
66702.0,1425000.0,196941.0,12868.0,NUSA TENGGARA TIMUR,0
66702.0,1425000.0,479954.0,12868.0,NUSA TENGGARA TIMUR,0
66702.0,1425000.0,426417.0,12868.0,NUSA TENGGARA TIMUR,0
66702.0,1425000.0,526696.0,12868.0,NUSA TENGGARA TIMUR,0
66702.0,1425000.0,953114.0,12868.0,NUSA TENGGARA TIMUR,0
66702.0,1425000.0,312311.99999999994,12868.0,NUSA TENGGARA TIMUR,0
66702.0,1425000.0,264315.0,12868.0,NUSA TENGGARA TIMUR,0
66702.0,1425000.0,576627.0,12868.0,NUSA TENGGARA TIMUR,0
68018.0,1425000.0,283013.0,12868.0,NUSA TENGGARA TIMUR,0
68018.0,1425000.0,196941.0,12868.0,NUSA TENGGARA TIMUR,0
68018.0,1425000.0,479954.0,12868.0,NUSA TENGGARA TIMUR,0
68018.0,1425000.0,426417.0,12868.0,NUSA TENGGARA TIMUR,0
68018.0,1425000.0,526696.0,12868.0,NUSA TENGGARA TIMUR,0
68018.0,1425000.0,953114.0,12868.0,NUSA TENGGARA TIMUR,0
68018.0,1425000.0,312311.99999999994,12868.0,NUSA TENGGARA TIMUR,0
68018.0,1425000.0,264315.0,12868.0,NUSA TENGGARA TIMUR,0
68018.0,1425000.0,576627.0,12868.0,NUSA TENGGARA TIMUR,0
116262.0,1525000.0,366408.0,12281.0,NUSA TENGGARA TIMUR,0
116262.0,1525000.0,201792.0,12281.0,NUSA TENGGARA TIMUR,0
116262.0,1525000.0,568200.0,12281.0,NUSA TENGGARA TIMUR,0
116262.0,1525000.0,518425.0,12281.0,NUSA TENGGARA TIMUR,0
116262.0,1525000.0,574119.0,12281.0,NUSA TENGGARA TIMUR,0
116262.0,1525000.0,1092545.0,12281.0,NUSA TENGGARA TIMUR,0
116262.0,1525000.0,399251.0,12281.0,NUSA TENGGARA TIMUR,0
116262.0,1525000.0,282232.00000000006,12281.0,NUSA TENGGARA TIMUR,0
116262.0,1525000.0,681483.0,12281.0,NUSA TENGGARA TIMUR,0
117333.0,1525000.0,366408.0,12281.0,NUSA TENGGARA TIMUR,0
117333.0,1525000.0,201792.0,12281.0,NUSA TENGGARA TIMUR,0
117333.0,1525000.0,568200.0,12281.0,NUSA TENGGARA TIMUR,0
117333.0,1525000.0,518425.0,12281.0,NUSA TENGGARA TIMUR,0
117333.0,1525000.0,574119.0,12281.0,NUSA TENGGARA TIMUR,0
117333.0,1525000.0,1092545.0,12281.0,NUSA TENGGARA TIMUR,0
117333.0,1525000.0,399251.0,12281.0,NUSA TENGGARA TIMUR,0
117333.0,1525000.0,282232.00000000006,12281.0,NUSA TENGGARA TIMUR,0
117333.0,1525000.0,681483.0,12281.0,NUSA TENGGARA TIMUR,0
119420.99999999997,1660000.0,361460.0,12318.0,NUSA TENGGARA TIMUR,0
119420.99999999997,1660000.0,219096.0,12318.0,NUSA TENGGARA TIMUR,0
119420.99999999997,1660000.0,580557.0,12318.0,NUSA TENGGARA TIMUR,0
119420.99999999997,1660000.0,542216.0,12318.0,NUSA TENGGARA TIMUR,0
119420.99999999997,1660000.0,579797.0,12318.0,NUSA TENGGARA TIMUR,0
119420.99999999997,1660000.0,1122013.0,12318.0,NUSA TENGGARA TIMUR,0
119420.99999999997,1660000.0,402921.0,12318.0,NUSA TENGGARA TIMUR,0
119420.99999999997,1660000.0,301832.00000000006,12318.0,NUSA TENGGARA TIMUR,0
119420.99999999997,1660000.0,704754.0,12318.0,NUSA TENGGARA TIMUR,0
120212.00000000003,1660000.0,361460.0,12318.0,NUSA TENGGARA TIMUR,0
120212.00000000003,1660000.0,219096.0,12318.0,NUSA TENGGARA TIMUR,0
120212.00000000003,1660000.0,580557.0,12318.0,NUSA TENGGARA TIMUR,0
120212.00000000003,1660000.0,542216.0,12318.0,NUSA TENGGARA TIMUR,0
120212.00000000003,1660000.0,579797.0,12318.0,NUSA TENGGARA TIMUR,0
120212.00000000003,1660000.0,1122013.0,12318.0,NUSA TENGGARA TIMUR,0
120212.00000000003,1660000.0,402921.0,12318.0,NUSA TENGGARA TIMUR,0
120212.00000000003,1660000.0,301832.00000000006,12318.0,NUSA TENGGARA TIMUR,0
120212.00000000003,1660000.0,704754.0,12318.0,NUSA TENGGARA TIMUR,0
58316.0,1525000.0,366408.0,12281.0,NUSA TENGGARA TIMUR,0
58316.0,1525000.0,201792.0,12281.0,NUSA TENGGARA TIMUR,0
58316.0,1525000.0,568200.0,12281.0,NUSA TENGGARA TIMUR,0
58316.0,1525000.0,518425.0,12281.0,NUSA TENGGARA TIMUR,0
58316.0,1525000.0,574119.0,12281.0,NUSA TENGGARA TIMUR,0
58316.0,1525000.0,1092545.0,12281.0,NUSA TENGGARA TIMUR,0
58316.0,1525000.0,399251.0,12281.0,NUSA TENGGARA TIMUR,0
58316.0,1525000.0,282232.00000000006,12281.0,NUSA TENGGARA TIMUR,0
58316.0,1525000.0,681483.0,12281.0,NUSA TENGGARA TIMUR,0
60883.00000000003,1525000.0,366408.0,12281.0,NUSA TENGGARA TIMUR,0
60883.00000000003,1525000.0,201792.0,12281.0,NUSA TENGGARA TIMUR,0
60883.00000000003,1525000.0,568200.0,12281.0,NUSA TENGGARA TIMUR,0
60883.00000000003,1525000.0,518425.0,12281.0,NUSA TENGGARA TIMUR,0
60883.00000000003,1525000.0,574119.0,12281.0,NUSA TENGGARA TIMUR,0
60883.00000000003,1525000.0,1092545.0,12281.0,NUSA TENGGARA TIMUR,0
60883.00000000003,1525000.0,399251.0,12281.0,NUSA TENGGARA TIMUR,0
60883.00000000003,1525000.0,282232.00000000006,12281.0,NUSA TENGGARA TIMUR,0
60883.00000000003,1525000.0,681483.0,12281.0,NUSA TENGGARA TIMUR,0
63119.0,1660000.0,361460.0,12318.0,NUSA TENGGARA TIMUR,0
63119.0,1660000.0,219096.0,12318.0,NUSA TENGGARA TIMUR,0
63119.0,1660000.0,580557.0,12318.0,NUSA TENGGARA TIMUR,0
63119.0,1660000.0,542216.0,12318.0,NUSA TENGGARA TIMUR,0
63119.0,1660000.0,579797.0,12318.0,NUSA TENGGARA TIMUR,0
63119.0,1660000.0,1122013.0,12318.0,NUSA TENGGARA TIMUR,0
63119.0,1660000.0,402921.0,12318.0,NUSA TENGGARA TIMUR,0
63119.0,1660000.0,301832.00000000006,12318.0,NUSA TENGGARA TIMUR,0
63119.0,1660000.0,704754.0,12318.0,NUSA TENGGARA TIMUR,0
66622.0,1660000.0,361460.0,12318.0,NUSA TENGGARA TIMUR,0
66622.0,1660000.0,219096.0,12318.0,NUSA TENGGARA TIMUR,0
66622.0,1660000.0,580557.0,12318.0,NUSA TENGGARA TIMUR,0
66622.0,1660000.0,542216.0,12318.0,NUSA TENGGARA TIMUR,0
66622.0,1660000.0,579797.0,12318.0,NUSA TENGGARA TIMUR,0
66622.0,1660000.0,1122013.0,12318.0,NUSA TENGGARA TIMUR,0
66622.0,1660000.0,402921.0,12318.0,NUSA TENGGARA TIMUR,0
66622.0,1660000.0,301832.00000000006,12318.0,NUSA TENGGARA TIMUR,0
66622.0,1660000.0,704754.0,12318.0,NUSA TENGGARA TIMUR,0
70859.0,1525000.0,366408.0,12281.0,NUSA TENGGARA TIMUR,0
70859.0,1525000.0,201792.0,12281.0,NUSA TENGGARA TIMUR,0
70859.0,1525000.0,568200.0,12281.0,NUSA TENGGARA TIMUR,0
70859.0,1525000.0,518425.0,12281.0,NUSA TENGGARA TIMUR,0
70859.0,1525000.0,574119.0,12281.0,NUSA TENGGARA TIMUR,0
70859.0,1525000.0,1092545.0,12281.0,NUSA TENGGARA TIMUR,0
70859.0,1525000.0,399251.0,12281.0,NUSA TENGGARA TIMUR,0
70859.0,1525000.0,282232.00000000006,12281.0,NUSA TENGGARA TIMUR,0
70859.0,1525000.0,681483.0,12281.0,NUSA TENGGARA TIMUR,0
73412.0,1525000.0,366408.0,12281.0,NUSA TENGGARA TIMUR,0
73412.0,1525000.0,201792.0,12281.0,NUSA TENGGARA TIMUR,0
73412.0,1525000.0,568200.0,12281.0,NUSA TENGGARA TIMUR,0
73412.0,1525000.0,518425.0,12281.0,NUSA TENGGARA TIMUR,0
73412.0,1525000.0,574119.0,12281.0,NUSA TENGGARA TIMUR,0
73412.0,1525000.0,1092545.0,12281.0,NUSA TENGGARA TIMUR,0
73412.0,1525000.0,399251.0,12281.0,NUSA TENGGARA TIMUR,0
73412.0,1525000.0,282232.00000000006,12281.0,NUSA TENGGARA TIMUR,0
73412.0,1525000.0,681483.0,12281.0,NUSA TENGGARA TIMUR,0
75986.99999999997,1660000.0,361460.0,12318.0,NUSA TENGGARA TIMUR,0
75986.99999999997,1660000.0,219096.0,12318.0,NUSA TENGGARA TIMUR,0
75986.99999999997,1660000.0,580557.0,12318.0,NUSA TENGGARA TIMUR,0
75986.99999999997,1660000.0,542216.0,12318.0,NUSA TENGGARA TIMUR,0
75986.99999999997,1660000.0,579797.0,12318.0,NUSA TENGGARA TIMUR,0
75986.99999999997,1660000.0,1122013.0,12318.0,NUSA TENGGARA TIMUR,0
75986.99999999997,1660000.0,402921.0,12318.0,NUSA TENGGARA TIMUR,0
75986.99999999997,1660000.0,301832.00000000006,12318.0,NUSA TENGGARA TIMUR,0
75986.99999999997,1660000.0,704754.0,12318.0,NUSA TENGGARA TIMUR,0
78999.0,1660000.0,361460.0,12318.0,NUSA TENGGARA TIMUR,0
78999.0,1660000.0,219096.0,12318.0,NUSA TENGGARA TIMUR,0
78999.0,1660000.0,580557.0,12318.0,NUSA TENGGARA TIMUR,0
78999.0,1660000.0,542216.0,12318.0,NUSA TENGGARA TIMUR,0
78999.0,1660000.0,579797.0,12318.0,NUSA TENGGARA TIMUR,0
78999.0,1660000.0,1122013.0,12318.0,NUSA TENGGARA TIMUR,0
78999.0,1660000.0,402921.0,12318.0,NUSA TENGGARA TIMUR,0
78999.0,1660000.0,301832.00000000006,12318.0,NUSA TENGGARA TIMUR,0
78999.0,1660000.0,704754.0,12318.0,NUSA TENGGARA TIMUR,0
124193.00000000003,1795000.0,395098.0,12610.0,NUSA TENGGARA TIMUR,0
124193.00000000003,1795000.0,229992.0,12610.0,NUSA TENGGARA TIMUR,0
124193.00000000003,1795000.0,625090.0,12610.0,NUSA TENGGARA TIMUR,0
124193.00000000003,1795000.0,539898.0,12610.0,NUSA TENGGARA TIMUR,0
124193.00000000003,1795000.0,613889.0,12610.0,NUSA TENGGARA TIMUR,0
124193.00000000003,1795000.0,1153788.0,12610.0,NUSA TENGGARA TIMUR,0
124193.00000000003,1795000.0,429498.0,12610.0,NUSA TENGGARA TIMUR,0
124193.00000000003,1795000.0,321195.0,12610.0,NUSA TENGGARA TIMUR,0
124193.00000000003,1795000.0,750693.0,12610.0,NUSA TENGGARA TIMUR,0
130258.00000000003,1795000.0,395098.0,12610.0,NUSA TENGGARA TIMUR,0
130258.00000000003,1795000.0,229992.0,12610.0,NUSA TENGGARA TIMUR,0
130258.00000000003,1795000.0,625090.0,12610.0,NUSA TENGGARA TIMUR,0
130258.00000000003,1795000.0,539898.0,12610.0,NUSA TENGGARA TIMUR,0
130258.00000000003,1795000.0,613889.0,12610.0,NUSA TENGGARA TIMUR,0
130258.00000000003,1795000.0,1153788.0,12610.0,NUSA TENGGARA TIMUR,0
130258.00000000003,1795000.0,429498.0,12610.0,NUSA TENGGARA TIMUR,0
130258.00000000003,1795000.0,321195.0,12610.0,NUSA TENGGARA TIMUR,0
130258.00000000003,1795000.0,750693.0,12610.0,NUSA TENGGARA TIMUR,0
137255.0,1950000.0,401712.0,17696.0,NUSA TENGGARA TIMUR,0
137255.0,1950000.0,251481.0,17696.0,NUSA TENGGARA TIMUR,0
137255.0,1950000.0,653194.0,17696.0,NUSA TENGGARA TIMUR,0
137255.0,1950000.0,574081.0,17696.0,NUSA TENGGARA TIMUR,0
137255.0,1950000.0,672776.0,17696.0,NUSA TENGGARA TIMUR,0
137255.0,1950000.0,1246857.0,17696.0,NUSA TENGGARA TIMUR,2
137255.0,1950000.0,442700.0,17696.0,NUSA TENGGARA TIMUR,0
137255.0,1950000.0,351660.99999999994,17696.0,NUSA TENGGARA TIMUR,0
137255.0,1950000.0,794361.0,17696.0,NUSA TENGGARA TIMUR,0
138027.0,1950000.0,401712.0,17696.0,NUSA TENGGARA TIMUR,0
138027.0,1950000.0,251481.0,17696.0,NUSA TENGGARA TIMUR,0
138027.0,1950000.0,653194.0,17696.0,NUSA TENGGARA TIMUR,0
138027.0,1950000.0,574081.0,17696.0,NUSA TENGGARA TIMUR,0
138027.0,1950000.0,672776.0,17696.0,NUSA TENGGARA TIMUR,0
138027.0,1950000.0,1246857.0,17696.0,NUSA TENGGARA TIMUR,2
138027.0,1950000.0,442700.0,17696.0,NUSA TENGGARA TIMUR,0
138027.0,1950000.0,351660.99999999994,17696.0,NUSA TENGGARA TIMUR,0
138027.0,1950000.0,794361.0,17696.0,NUSA TENGGARA TIMUR,0
68332.0,1795000.0,395098.0,12610.0,NUSA TENGGARA TIMUR,0
68332.0,1795000.0,229992.0,12610.0,NUSA TENGGARA TIMUR,0
68332.0,1795000.0,625090.0,12610.0,NUSA TENGGARA TIMUR,0
68332.0,1795000.0,539898.0,12610.0,NUSA TENGGARA TIMUR,0
68332.0,1795000.0,613889.0,12610.0,NUSA TENGGARA TIMUR,0
68332.0,1795000.0,1153788.0,12610.0,NUSA TENGGARA TIMUR,0
68332.0,1795000.0,429498.0,12610.0,NUSA TENGGARA TIMUR,0
68332.0,1795000.0,321195.0,12610.0,NUSA TENGGARA TIMUR,0
68332.0,1795000.0,750693.0,12610.0,NUSA TENGGARA TIMUR,0
69974.0,1795000.0,395098.0,12610.0,NUSA TENGGARA TIMUR,0
69974.0,1795000.0,229992.0,12610.0,NUSA TENGGARA TIMUR,0
69974.0,1795000.0,625090.0,12610.0,NUSA TENGGARA TIMUR,0
69974.0,1795000.0,539898.0,12610.0,NUSA TENGGARA TIMUR,0
69974.0,1795000.0,613889.0,12610.0,NUSA TENGGARA TIMUR,0
69974.0,1795000.0,1153788.0,12610.0,NUSA TENGGARA TIMUR,0
69974.0,1795000.0,429498.0,12610.0,NUSA TENGGARA TIMUR,0
69974.0,1795000.0,321195.0,12610.0,NUSA TENGGARA TIMUR,0
69974.0,1795000.0,750693.0,12610.0,NUSA TENGGARA TIMUR,0
71183.0,1950000.0,401712.0,17696.0,NUSA TENGGARA TIMUR,0
71183.0,1950000.0,251481.0,17696.0,NUSA TENGGARA TIMUR,0
71183.0,1950000.0,653194.0,17696.0,NUSA TENGGARA TIMUR,0
71183.0,1950000.0,574081.0,17696.0,NUSA TENGGARA TIMUR,0
71183.0,1950000.0,672776.0,17696.0,NUSA TENGGARA TIMUR,0
71183.0,1950000.0,1246857.0,17696.0,NUSA TENGGARA TIMUR,2
71183.0,1950000.0,442700.0,17696.0,NUSA TENGGARA TIMUR,0
71183.0,1950000.0,351660.99999999994,17696.0,NUSA TENGGARA TIMUR,0
71183.0,1950000.0,794361.0,17696.0,NUSA TENGGARA TIMUR,0
71833.0,1950000.0,401712.0,17696.0,NUSA TENGGARA TIMUR,0
71833.0,1950000.0,251481.0,17696.0,NUSA TENGGARA TIMUR,0
71833.0,1950000.0,653194.0,17696.0,NUSA TENGGARA TIMUR,0
71833.0,1950000.0,574081.0,17696.0,NUSA TENGGARA TIMUR,0
71833.0,1950000.0,672776.0,17696.0,NUSA TENGGARA TIMUR,0
71833.0,1950000.0,1246857.0,17696.0,NUSA TENGGARA TIMUR,2
71833.0,1950000.0,442700.0,17696.0,NUSA TENGGARA TIMUR,0
71833.0,1950000.0,351660.99999999994,17696.0,NUSA TENGGARA TIMUR,0
71833.0,1950000.0,794361.0,17696.0,NUSA TENGGARA TIMUR,0
81617.0,1795000.0,395098.0,12610.0,NUSA TENGGARA TIMUR,0
81617.0,1795000.0,229992.0,12610.0,NUSA TENGGARA TIMUR,0
81617.0,1795000.0,625090.0,12610.0,NUSA TENGGARA TIMUR,0
81617.0,1795000.0,539898.0,12610.0,NUSA TENGGARA TIMUR,0
81617.0,1795000.0,613889.0,12610.0,NUSA TENGGARA TIMUR,0
81617.0,1795000.0,1153788.0,12610.0,NUSA TENGGARA TIMUR,0
81617.0,1795000.0,429498.0,12610.0,NUSA TENGGARA TIMUR,0
81617.0,1795000.0,321195.0,12610.0,NUSA TENGGARA TIMUR,0
81617.0,1795000.0,750693.0,12610.0,NUSA TENGGARA TIMUR,0
84286.0,1795000.0,395098.0,12610.0,NUSA TENGGARA TIMUR,0
84286.0,1795000.0,229992.0,12610.0,NUSA TENGGARA TIMUR,0
84286.0,1795000.0,625090.0,12610.0,NUSA TENGGARA TIMUR,0
84286.0,1795000.0,539898.0,12610.0,NUSA TENGGARA TIMUR,0
84286.0,1795000.0,613889.0,12610.0,NUSA TENGGARA TIMUR,0
84286.0,1795000.0,1153788.0,12610.0,NUSA TENGGARA TIMUR,0
84286.0,1795000.0,429498.0,12610.0,NUSA TENGGARA TIMUR,0
84286.0,1795000.0,321195.0,12610.0,NUSA TENGGARA TIMUR,0
84286.0,1795000.0,750693.0,12610.0,NUSA TENGGARA TIMUR,0
86875.0,1950000.0,401712.0,17696.0,NUSA TENGGARA TIMUR,0
86875.0,1950000.0,251481.0,17696.0,NUSA TENGGARA TIMUR,0
86875.0,1950000.0,653194.0,17696.0,NUSA TENGGARA TIMUR,0
86875.0,1950000.0,574081.0,17696.0,NUSA TENGGARA TIMUR,0
86875.0,1950000.0,672776.0,17696.0,NUSA TENGGARA TIMUR,0
86875.0,1950000.0,1246857.0,17696.0,NUSA TENGGARA TIMUR,2
86875.0,1950000.0,442700.0,17696.0,NUSA TENGGARA TIMUR,0
86875.0,1950000.0,351660.99999999994,17696.0,NUSA TENGGARA TIMUR,0
86875.0,1950000.0,794361.0,17696.0,NUSA TENGGARA TIMUR,0
88053.00000000003,1950000.0,401712.0,17696.0,NUSA TENGGARA TIMUR,0
88053.00000000003,1950000.0,251481.0,17696.0,NUSA TENGGARA TIMUR,0
88053.00000000003,1950000.0,653194.0,17696.0,NUSA TENGGARA TIMUR,0
88053.00000000003,1950000.0,574081.0,17696.0,NUSA TENGGARA TIMUR,0
88053.00000000003,1950000.0,672776.0,17696.0,NUSA TENGGARA TIMUR,0
88053.00000000003,1950000.0,1246857.0,17696.0,NUSA TENGGARA TIMUR,2
88053.00000000003,1950000.0,442700.0,17696.0,NUSA TENGGARA TIMUR,0
88053.00000000003,1950000.0,351660.99999999994,17696.0,NUSA TENGGARA TIMUR,0
88053.00000000003,1950000.0,794361.0,17696.0,NUSA TENGGARA TIMUR,0
141383.0,1950000.0,424725.0,16386.0,NUSA TENGGARA TIMUR,0
141383.0,1950000.0,276068.0,16386.0,NUSA TENGGARA TIMUR,0
141383.0,1950000.0,700794.0,16386.0,NUSA TENGGARA TIMUR,0
141383.0,1950000.0,600232.0,16386.0,NUSA TENGGARA TIMUR,0
141383.0,1950000.0,663311.0,16386.0,NUSA TENGGARA TIMUR,0
141383.0,1950000.0,1263544.0,16386.0,NUSA TENGGARA TIMUR,2
141383.0,1950000.0,468252.0,16386.0,NUSA TENGGARA TIMUR,0
141383.0,1950000.0,372106.00000000006,16386.0,NUSA TENGGARA TIMUR,0
141383.0,1950000.0,840358.0,16386.0,NUSA TENGGARA TIMUR,0
146024.0,1950000.0,424725.0,16386.0,NUSA TENGGARA TIMUR,0
146024.0,1950000.0,276068.0,16386.0,NUSA TENGGARA TIMUR,0
146024.0,1950000.0,700794.0,16386.0,NUSA TENGGARA TIMUR,0
146024.0,1950000.0,600232.0,16386.0,NUSA TENGGARA TIMUR,0
146024.0,1950000.0,663311.0,16386.0,NUSA TENGGARA TIMUR,0
146024.0,1950000.0,1263544.0,16386.0,NUSA TENGGARA TIMUR,2
146024.0,1950000.0,468252.0,16386.0,NUSA TENGGARA TIMUR,0
146024.0,1950000.0,372106.00000000006,16386.0,NUSA TENGGARA TIMUR,0
146024.0,1950000.0,840358.0,16386.0,NUSA TENGGARA TIMUR,0
156513.0,1975000.0,446350.0,13012.0,NUSA TENGGARA TIMUR,0
156513.0,1975000.0,310372.00000000006,13012.0,NUSA TENGGARA TIMUR,0
156513.0,1975000.0,756723.0,13012.0,NUSA TENGGARA TIMUR,0
156513.0,1975000.0,581779.0,13012.0,NUSA TENGGARA TIMUR,0
156513.0,1975000.0,676439.0,13012.0,NUSA TENGGARA TIMUR,0
156513.0,1975000.0,1258219.0,13012.0,NUSA TENGGARA TIMUR,0
156513.0,1975000.0,480749.0,13012.0,NUSA TENGGARA TIMUR,0
156513.0,1975000.0,403352.0,13012.0,NUSA TENGGARA TIMUR,0
156513.0,1975000.0,884102.0,13012.0,NUSA TENGGARA TIMUR,0
170478.0,1975000.0,446350.0,13012.0,NUSA TENGGARA TIMUR,0
170478.0,1975000.0,310372.00000000006,13012.0,NUSA TENGGARA TIMUR,0
170478.0,1975000.0,756723.0,13012.0,NUSA TENGGARA TIMUR,0
170478.0,1975000.0,581779.0,13012.0,NUSA TENGGARA TIMUR,0
170478.0,1975000.0,676439.0,13012.0,NUSA TENGGARA TIMUR,0
170478.0,1975000.0,1258219.0,13012.0,NUSA TENGGARA TIMUR,0
170478.0,1975000.0,480749.0,13012.0,NUSA TENGGARA TIMUR,0
170478.0,1975000.0,403352.0,13012.0,NUSA TENGGARA TIMUR,0
170478.0,1975000.0,884102.0,13012.0,NUSA TENGGARA TIMUR,0
73829.00000000003,1950000.0,424725.0,16386.0,NUSA TENGGARA TIMUR,0
73829.00000000003,1950000.0,276068.0,16386.0,NUSA TENGGARA TIMUR,0
73829.00000000003,1950000.0,700794.0,16386.0,NUSA TENGGARA TIMUR,0
73829.00000000003,1950000.0,600232.0,16386.0,NUSA TENGGARA TIMUR,0
73829.00000000003,1950000.0,663311.0,16386.0,NUSA TENGGARA TIMUR,0
73829.00000000003,1950000.0,1263544.0,16386.0,NUSA TENGGARA TIMUR,0
73829.00000000003,1950000.0,468252.0,16386.0,NUSA TENGGARA TIMUR,0
73829.00000000003,1950000.0,372106.00000000006,16386.0,NUSA TENGGARA TIMUR,0
73829.00000000003,1950000.0,840358.0,16386.0,NUSA TENGGARA TIMUR,0
75333.00000000003,1950000.0,424725.0,16386.0,NUSA TENGGARA TIMUR,0
75333.00000000003,1950000.0,276068.0,16386.0,NUSA TENGGARA TIMUR,0
75333.00000000003,1950000.0,700794.0,16386.0,NUSA TENGGARA TIMUR,0
75333.00000000003,1950000.0,600232.0,16386.0,NUSA TENGGARA TIMUR,0
75333.00000000003,1950000.0,663311.0,16386.0,NUSA TENGGARA TIMUR,0
75333.00000000003,1950000.0,1263544.0,16386.0,NUSA TENGGARA TIMUR,0
75333.00000000003,1950000.0,468252.0,16386.0,NUSA TENGGARA TIMUR,0
75333.00000000003,1950000.0,372106.00000000006,16386.0,NUSA TENGGARA TIMUR,0
75333.00000000003,1950000.0,840358.0,16386.0,NUSA TENGGARA TIMUR,0
84266.0,1975000.0,446350.0,13012.0,NUSA TENGGARA TIMUR,0
84266.0,1975000.0,310372.00000000006,13012.0,NUSA TENGGARA TIMUR,0
84266.0,1975000.0,756723.0,13012.0,NUSA TENGGARA TIMUR,0
84266.0,1975000.0,581779.0,13012.0,NUSA TENGGARA TIMUR,0
84266.0,1975000.0,676439.0,13012.0,NUSA TENGGARA TIMUR,0
84266.0,1975000.0,1258219.0,13012.0,NUSA TENGGARA TIMUR,0
84266.0,1975000.0,480749.0,13012.0,NUSA TENGGARA TIMUR,0
84266.0,1975000.0,403352.0,13012.0,NUSA TENGGARA TIMUR,0
84266.0,1975000.0,884102.0,13012.0,NUSA TENGGARA TIMUR,0
89496.0,1975000.0,446350.0,13012.0,NUSA TENGGARA TIMUR,0
89496.0,1975000.0,310372.00000000006,13012.0,NUSA TENGGARA TIMUR,0
89496.0,1975000.0,756723.0,13012.0,NUSA TENGGARA TIMUR,0
89496.0,1975000.0,581779.0,13012.0,NUSA TENGGARA TIMUR,0
89496.0,1975000.0,676439.0,13012.0,NUSA TENGGARA TIMUR,0
89496.0,1975000.0,1258219.0,13012.0,NUSA TENGGARA TIMUR,0
89496.0,1975000.0,480749.0,13012.0,NUSA TENGGARA TIMUR,0
89496.0,1975000.0,403352.0,13012.0,NUSA TENGGARA TIMUR,0
89496.0,1975000.0,884102.0,13012.0,NUSA TENGGARA TIMUR,0
90571.0,1950000.0,424725.0,16386.0,NUSA TENGGARA TIMUR,0
90571.0,1950000.0,276068.0,16386.0,NUSA TENGGARA TIMUR,0
90571.0,1950000.0,700794.0,16386.0,NUSA TENGGARA TIMUR,0
90571.0,1950000.0,600232.0,16386.0,NUSA TENGGARA TIMUR,0
90571.0,1950000.0,663311.0,16386.0,NUSA TENGGARA TIMUR,0
90571.0,1950000.0,1263544.0,16386.0,NUSA TENGGARA TIMUR,2
90571.0,1950000.0,468252.0,16386.0,NUSA TENGGARA TIMUR,0
90571.0,1950000.0,372106.00000000006,16386.0,NUSA TENGGARA TIMUR,0
90571.0,1950000.0,840358.0,16386.0,NUSA TENGGARA TIMUR,0
92941.0,1950000.0,424725.0,16386.0,NUSA TENGGARA TIMUR,0
92941.0,1950000.0,276068.0,16386.0,NUSA TENGGARA TIMUR,0
92941.0,1950000.0,700794.0,16386.0,NUSA TENGGARA TIMUR,0
92941.0,1950000.0,600232.0,16386.0,NUSA TENGGARA TIMUR,0
92941.0,1950000.0,663311.0,16386.0,NUSA TENGGARA TIMUR,0
92941.0,1950000.0,1263544.0,16386.0,NUSA TENGGARA TIMUR,2
92941.0,1950000.0,468252.0,16386.0,NUSA TENGGARA TIMUR,0
92941.0,1950000.0,372106.00000000006,16386.0,NUSA TENGGARA TIMUR,0
92941.0,1950000.0,840358.0,16386.0,NUSA TENGGARA TIMUR,0
